,GPU,CPU
445,0.46308559999999943,0.252078900000015
446,0.40374099999996815,0.25787500000001273
447,0.41104519999998956,0.2565816999999697
448,0.4009448000000475,0.25326380000001336
449,0.40538500000002387,0.25817750000010165
450,0.5136157000000594,0.6164688000000069
451,0.4408164999999826,0.6176022000000785
452,0.43400770000005195,0.6134384000000637
453,0.5470262000000048,0.5904401999999891
454,0.44268190000002505,0.6148887999999033
455,0.43987409999999727,0.6041187000000718
456,0.552886400000034,0.6086188000000448
457,0.434101700000042,0.6114957000000913
458,0.4298522999999932,0.6006439999999884
459,0.5561655999999857,0.5846204999999145
460,0.43414980000000014,0.6058522000000721
461,0.452760200000057,0.605472299999974
462,0.5493007999999691,0.6008193000000119
463,0.4615479999999934,0.5882029000000557
464,0.5388202999999976,0.6023646999999528
465,0.4445274000000836,0.6213913999999932
466,0.47737949999998364,0.6078907999999501
467,0.4411249999999427,0.6106124000000364
468,0.44641219999994064,0.6103710999999521
469,0.4555291000000352,0.6108272999999826
470,0.4532886999999164,0.6195459000000483
471,0.4856899000000112,0.6015969999999697
472,0.4367219999999179,0.6151327999999694
473,0.4398093999999446,0.6028845000000729
474,0.4429556000000048,0.5968619999999873
475,0.4649120999999923,0.6058215000000473
476,0.5753842999999961,0.6141308999999637
477,0.43217140000001564,0.5986523999999918
478,0.435471800000073,0.6095735000000104
479,0.44326439999997547,0.6060129000001098
480,0.46908559999997124,0.09784070000000611
481,0.4256520999999793,0.09472989999994752
482,0.40927529999999024,0.0959702999999763
483,0.4630713999999898,0.08903109999994285
484,0.4277761000000737,0.09037080000007336
485,0.3962149999999838,0.09602319999999054
486,0.39428960000009283,0.09385099999997237
487,0.40429710000000796,0.0964797000000317
488,0.43890160000000833,0.09543330000008154
489,0.43941819999997733,0.09430290000000241
490,0.4238274999999021,0.09705880000001343
491,0.39449259999992137,0.09341519999998127
492,0.46733210000002146,0.09279509999998936
493,0.40194529999996575,0.09583889999998974
494,0.39669289999994817,0.09420760000000428
495,0.43681360000005043,0.09653179999997974
496,0.4353336000000354,0.09375059999990754
497,0.40560579999998936,0.09463450000009743
498,0.430896999999959,0.0954869999999346
499,0.4257675000000063,0.09393219999992652
500,0.3997446000000764,0.0986864000000196
501,0.4134912000000668,0.09113700000000335
502,0.4679648000000043,0.08812639999996463
503,0.4828570000000809,0.08912370000007286
504,0.4000631000000112,0.09217839999996613
505,0.4474190000000817,0.09417940000003
506,0.40870140000004085,0.09213999999997213
507,0.41463739999994687,0.09418679999998858
508,0.39195040000004155,0.09539649999999256
509,0.4049138000000312,0.09672269999998662
510,0.4534378000000743,0.1439573999999766
511,0.4051271999999244,0.14798400000006495
512,0.39366050000000996,0.1483948000000055
513,0.4012614000000667,0.1434154999999464
514,0.4442578999999114,0.14414090000002489
515,0.4103456999999935,0.14539530000001832
516,0.4083289999999806,0.14442600000006678
517,0.40444669999999405,0.14798419999999624
518,0.4756835000000592,0.14448090000007596
519,0.3961134999999558,0.14451810000002752
520,0.4150223000000324,0.1420752999999877
521,0.4473047999999835,0.1460656999998946
522,0.39575520000005326,0.14753080000002683
523,0.40822449999996024,0.1430063999999902
524,0.4489309000000503,0.14722949999998036
525,0.4094852999999148,0.14349030000005314
526,0.4171413000000257,0.14337860000000546
527,0.45640419999995174,0.14437889999999243
528,0.44587799999999334,0.14738290000002507
529,0.4003442000000632,0.14550630000007914
530,0.40339610000000903,0.15243859999998222
531,0.45421669999996084,0.14810410000006868
532,0.41702829999996993,0.1445850000000064
533,0.40000850000001265,0.15990549999992254
534,0.4090764999999692,0.14603990000000522
535,0.39897819999998774,0.14492269999993823
536,0.4452222999999549,0.14610449999997854
537,0.47328010000001086,0.1439405999999508
538,0.40135070000008,0.14875519999998232
539,0.4939947000000302,0.1520659999999907
540,0.4390300000000025,0.255964199999994
541,0.4014059000000998,0.25236259999996946
542,0.4808794000000489,0.2616418000000067
543,0.43635669999991933,0.2521318000000292
544,0.4936524999999392,0.24744640000005802
545,0.42718439999998736,0.2739741000000322
546,0.4113779000000477,0.25039699999990717
547,0.4334596999999576,0.25655329999995047
548,0.4734164999999848,0.2576987999999574
549,0.41396259999999074,0.24609210000005532
550,0.40247450000003937,0.2528083999999353
551,0.4041645999999446,0.25320240000007743
552,0.44874540000000707,0.2669206000000486
553,0.4100134000000253,0.2525233000000071
554,0.39328100000000177,0.24931290000006356
555,0.39028300000006766,0.25180249999993976
556,0.47103039999990415,0.25011910000000626
557,0.40914250000002994,0.256150899999966
558,0.40848609999989094,0.2510838999999123
559,0.4020693999999594,0.2559119999999666
560,0.46759709999992083,0.25259440000002087
561,0.4144698000000062,0.25572249999993346
562,0.41159239999990405,0.2508814000000257
563,0.3971493999999893,0.25904109999999037
564,0.4029468999999608,0.25391530000001694
565,0.46128010000006725,0.26665760000003047
566,0.40784289999999146,0.2532925000000432
567,0.4045975000000226,0.2588137000000188
568,0.3936535999999933,0.2523443000000043
569,0.39883179999992535,0.25261669999997594
570,0.5018673999999237,0.6149257999999236
571,0.4419555000000628,0.6229732999998987
572,0.4390818000000536,0.6115622999999459
573,0.4379612000000179,0.6171284000000696
574,0.4357698999999684,0.6150344000000132
575,0.5361274999999068,0.5970564000000422
576,0.4332590999999866,0.5958666000000221
577,0.43212449999998626,0.6131704999999101
578,0.5420258000000331,0.6034758000000693
579,0.4722281000000521,0.6105409999998983
580,0.5039021000000048,0.6206170000000384
581,0.45625250000000506,0.6161262000000534
582,0.45759659999998803,0.6199854999999843
583,0.43048269999997046,0.6127539999999954
584,0.4318566000000601,0.607807800000046
585,0.4302555999998958,0.6059355999999525
586,0.4327180000000226,0.6160522000000128
587,0.5788000000000011,0.5925009000000045
588,0.44594819999997526,0.6129665000000841
589,0.47904830000004495,0.6051477999999406
590,0.46302459999992607,0.6203105999999252
591,0.5195619999999508,0.5928515000000516
592,0.4272965000000113,0.6320906000000832
593,0.45925320000003467,0.6097067999999126
594,0.44806359999995493,0.6055558000000474
595,0.5553757999999789,0.5833308999999645
596,0.4377216999999973,0.612932399999977
597,0.4358308000000761,0.6281513000000132
598,0.4548065000000179,0.5916525000000092
599,0.4625140000000556,0.5865242999999509
600,0.47358999999994467,0.0944456000000855
601,0.40743859999997767,0.10170749999997497
602,0.4053146999999626,0.09472970000001624
603,0.4263554000001477,0.09468209999999999
604,0.42265840000004573,0.09071890000018357
605,0.4106621000000814,0.09495650000008027
606,0.45194850000007136,0.09720079999988229
607,0.4030055999999149,0.09215040000003683
608,0.43070639999996274,0.09574429999997847
609,0.4001074000000244,0.09593150000000605
610,0.43852650000008,0.0961347999998452
611,0.4202768999998625,0.09730769999987388
612,0.3995840000000044,0.09678619999999682
613,0.5302945000000818,0.09071270000004006
614,0.4777066999999988,0.0926480000000538
615,0.401181299999962,0.09778980000010051
616,0.46930829999996604,0.09108789999982037
617,0.3985843999998906,0.09482419999994818
618,0.463086100000055,0.09198670000000675
619,0.4233393999998043,0.09392890000003717
620,0.39398959999994076,0.09482539999999062
621,0.39768340000000535,0.09786170000006678
622,0.4484975000000304,0.09498080000003029
623,0.4060603999998875,0.09290089999990414
624,0.4063647000000401,0.09393130000012206
625,0.44053370000006,0.09351999999989857
626,0.4326132000001053,0.09753890000001775
627,0.4051171000000977,0.09534670000016376
628,0.4520780000000286,0.09363490000009733
629,0.4431005000001278,0.08874179999997978
630,0.42916790000003857,0.14244520000011107
631,0.40467629999989185,0.14384679999989203
632,0.3962159000000156,0.14494779999995444
633,0.456094000000121,0.14586989999997968
634,0.42973910000000615,0.14265969999996742
635,0.403233900000032,0.1562767000000349
636,0.47003539999991517,0.14726760000007744
637,0.4181138999999803,0.1417812000001959
638,0.3988667000000987,0.1433919999999489
639,0.47425299999986237,0.14762590000009368
640,0.4474685000000136,0.1473950000001878
641,0.45640739999998914,0.1446986000000834
642,0.5149504000000888,0.14287850000005164
643,0.4303471000000627,0.13899849999984326
644,0.48258480000004056,0.1461199000000306
645,0.44034050000004754,0.14588259999982256
646,0.5193045000000893,0.13998220000007677
647,0.4163195999999516,0.1362490000001344
648,0.4160613999999896,0.14191540000001623
649,0.3976571000000604,0.15036579999991773
650,0.44012960000009116,0.14594740000006823
651,0.46833440000000337,0.1474575999998251
652,0.4149967999999262,0.14250570000012885
653,0.48913370000013856,0.1467341000000033
654,0.43940269999984594,0.14497469999992063
655,0.5301913000000695,0.14127379999990808
656,0.4519172999998773,0.13818850000006933
657,0.398552699999982,0.14433970000004592
658,0.42311960000006366,0.13936929999999847
659,0.465121500000123,0.1544326999999157
660,0.4446882000002006,0.2537397000000965
661,0.427067599999873,0.2490903000000344
662,0.40317989999994097,0.25380559999985053
663,0.48067300000002433,0.25383850000002894
664,0.42484250000006796,0.2567369000000781
665,0.4040380000001278,0.2543039000001954
666,0.4050912000000153,0.26961900000014793
667,0.4738971000001584,0.2608299999999417
668,0.4450884999998834,0.2541022000000339
669,0.40321910000011485,0.2624246000000312
670,0.42363300000010895,0.25188359999992826
671,0.4811771000001954,0.25296640000010484
672,0.4170676999999614,0.2631548000001658
673,0.43598279999991973,0.28289859999995315
674,0.5014757000001282,0.2613111000000572
675,0.4597965000000386,0.24732040000003508
676,0.5202772000000095,0.2488284000000931
677,0.46899089999988064,0.27423819999989973
678,0.5213639999999486,0.27630260000000817
679,0.4405100000001312,0.2581198000000313
680,0.43963450000001103,0.27052279999998063
681,0.4128266000000167,0.27073140000015883
682,0.4304234000001088,0.2554448000000775
683,0.47193890000016836,0.2594618000000537
684,0.4237931000000117,0.251581299999998
685,0.42882379999991826,0.2574520999999095
686,0.4583026999998765,0.2530401999999867
687,0.4595570999999836,0.2550760999999966
688,0.5056802999999945,0.2544542000000547
689,0.42462369999998373,0.26145450000012715
690,0.44662130000006073,0.5934429000001273
691,0.63694200000009,0.6239195000000564
692,0.61544519999984,0.6303381999998692
693,0.4819964999999229,0.6209198999999899
694,0.45854350000013255,0.6366372999998475
695,0.5394663999998102,0.6107848999999987
696,0.46694769999999153,0.6267798999999741
697,0.6181440000000293,0.6268104999999196
698,0.46601669999995465,0.5869036000001415
699,0.5199609000001146,0.6475220999998328
700,0.6691131000000041,0.637100799999871
701,0.6124935000000278,0.6187291000001096
